member_id,home_market,segment,domestic_dining,domestic_retail,domestic_transport,domestic_lodging
M02783,Australia,core,648.4497479816704,263.6192954196319,169.21851934692486,99.71327036284848
M02784,Hong Kong,core,423.04228288864596,738.7225107535006,458.92341774526847,230.99971115258944
M02785,Japan,core,741.9760868305517,163.47667314033387,194.42799500774586,205.8238001329984
M02786,Singapore,core,485.93269469326606,1736.781410204308,195.08329088085037,1545.1335979975984
M02787,Hong Kong,core,549.0236850962581,135.07178131939247,272.9629047131854,116.18068570107616
M02788,Australia,core,304.58657133159005,281.34268849285195,231.1749970924467,407.23515221504664
M02789,Australia,core,121.27415783120355,186.69264689818948,382.1124220020299,365.7131551367807
M02790,Singapore,core,809.4967812558073,196.85341576755286,68.14941784816494,51.84919495339465
M02791,Singapore,core,1546.56528438646,86.58090053201877,107.89175996931824,458.7225490117323
M02792,Australia,gold,655.6613234718916,1257.0652749513142,160.56223732149004,356.19960858505306
M02793,Japan,core,143.74516844696439,979.9327959593622,132.64339524133086,82.70620386337647
M02794,United States,core,474.1477670167104,188.89655096595172,157.54969547138964,1752.5310585350394
M02795,Hong Kong,core,380.8563883660272,174.7828864747575,195.13235278844598,57.88547772124789
M02796,Singapore,gold,1119.781613295505,1167.7791066059885,178.11904814383215,105.87608840512712
M02797,Japan,core,756.0445614367811,222.42065143481145,220.4239507719354,111.56841583986882
M02798,Singapore,centurion,416.1465360699507,441.7456284780002,1086.202364966724,330.67401808353526
M02799,Japan,core,239.9418655166812,96.95414647280731,339.64200799926874,897.3301901525144
M02800,Singapore,core,919.3938595360331,475.29027990367723,50.687210277582565,305.49087790403604
M02801,Japan,platinum,540.4434109702214,1014.7569801408185,327.5758195970506,279.06728437567244
M02802,United States,gold,838.6146868587389,404.1930722378073,617.7428698758849,338.36408077377087
M02803,Australia,core,978.5343341480435,316.94000857219606,1161.2708275046305,57.51274484886801
M02804,Australia,gold,512.7821529530387,221.91240168493252,544.0502861301972,311.99977238674495
M02805,Singapore,core,134.00064600998675,137.46842756174593,158.1516638676534,408.0449791435919
M02806,Hong Kong,gold,904.740318187032,1538.5298077474486,194.44017402783817,363.1900333819985
M02807,Australia,gold,3756.2585029373163,308.3483802302793,160.7897180277306,120.12842430202534
M02808,Singapore,gold,122.99181298931968,96.75384848018163,319.0675836136086,74.79116890607472
M02809,United States,core,947.735851566036,69.57663537057475,172.0604229639897,342.9330338693331
M02810,Singapore,core,148.34504823450249,492.0657493120065,159.68416222746603,63.20262462728791
M02811,United States,core,1056.0629952020809,180.47742413184258,146.34392950348035,639.3560082963442
M02812,Singapore,core,365.79294855525325,372.6476026913727,118.67963340531644,104.22884094518459
M02813,Japan,centurion,2329.708268165887,1422.6586028563597,712.0175676376242,1332.6737111321245
M02814,United States,gold,142.764659316903,1251.5899044227858,332.3404167785187,497.8640619676033
M02815,Singapore,core,573.8171219278976,250.88551404790462,145.73042449037538,93.3349850627264
M02816,Singapore,core,548.2241710402631,72.85552059398624,284.06809050368923,175.83487252279164
M02817,Hong Kong,gold,1083.9656137263253,77.63792761245689,204.759570983315,632.5319189745093
M02818,Australia,platinum,481.58396936018244,270.908715680683,339.5211238437335,431.0987527304293
M02819,Japan,gold,1082.7504832891714,453.68020572077654,212.87574490403452,544.2758357819866
M02820,Singapore,core,197.0395382763783,239.85837043182457,121.7826461427105,847.8708008432475
M02821,Hong Kong,core,1486.561050609327,65.32293202747697,244.308197130203,315.49905023717895
M02822,Hong Kong,gold,550.1664430277355,740.8341484697278,547.6125649931186,377.00867435320316
M02823,Hong Kong,core,294.0074691128253,810.6671489195927,257.1413118929833,94.16045711636833
M02824,Singapore,platinum,1287.4727403559618,269.689974258484,111.84352201785961,74.66588264092155
M02825,Japan,core,367.6973390731143,89.25639422086077,121.28740723596192,71.9347901187015
M02826,Singapore,core,687.7418396604695,193.9378563201174,154.876772064267,1047.090679307899
M02827,Hong Kong,core,1651.6229693470411,327.69982217799924,129.36204563018435,140.57713333144804
M02828,Singapore,core,110.7885770761294,425.4116450891159,55.59868796408408,728.3299570615885
M02829,Singapore,core,186.07552559276888,332.86161768538,180.04031070231096,352.471928734327
M02830,United States,gold,991.2877458043375,77.94522152465235,99.95882185174862,690.6600887917031
M02831,Hong Kong,core,150.43773512238323,353.1940971097269,84.53434941153523,884.9670208616158
M02832,Australia,gold,985.5919429487203,305.1311744243762,345.9954523813855,354.73962007465593
M02833,Australia,core,300.60529118448875,234.74258491587497,79.85382254077659,61.5366082662054
M02834,United States,core,414.87580277852965,180.81346093316495,265.65033359613267,953.1518932003332
M02835,Singapore,core,212.7162657420121,1049.8176414967604,61.49942343436234,244.77101016888352
M02836,Hong Kong,core,406.22234711863916,252.96335114216703,139.4690100960282,234.59781314205574
M02837,Hong Kong,core,887.8378136626573,798.3421388329136,119.6365720684581,470.2267648184884
M02838,Japan,core,237.85937219317609,465.2064567706054,334.45409515338525,125.75634484524141
M02839,Singapore,core,519.2759870604169,187.77646996200596,357.442359755397,72.55291607544878
M02840,Hong Kong,gold,283.61289426426663,162.2328323310388,875.3845543527743,2641.884883933514
M02841,United States,gold,914.4703521837035,513.470797935612,317.44432472455753,71.58709994591274
M02842,Singapore,centurion,2032.9061478014478,1430.781495687426,506.71089404487054,634.090304724457
M02843,Japan,gold,2058.0875985262637,724.8690007640865,1317.1467880287605,56.637973633288546
M02844,Hong Kong,gold,340.28321997975956,362.41474875398677,178.12848745322552,507.36770185699504
M02845,Hong Kong,core,553.9278716110774,725.5830411497915,116.20191519668032,579.3216656473496
M02846,Singapore,gold,554.5183296631274,134.64162180143282,386.49342611223193,87.52972137457478
M02847,Hong Kong,platinum,978.6215013232256,120.24448653484058,886.9882639741646,142.7560054424924
M02848,Singapore,core,174.319947511671,91.49399789401183,266.3772625952725,242.78359550345687
M02849,Hong Kong,core,993.4309403988931,139.13358298579774,216.66121789366767,80.08106958044468
M02850,Hong Kong,core,577.0445400234922,293.52246168953565,248.10124424647063,125.86265011481379
M02851,Australia,platinum,1845.8053323359923,525.6190666340526,257.55647856484353,359.6749972116871
M02852,Australia,platinum,620.0830891456721,167.5671501469851,471.83301365246325,920.4671327409391
M02853,United States,platinum,584.1503107678951,1464.2155045933903,250.35428602808136,223.25095005980896
M02854,Australia,core,503.67192915876944,363.2796619592317,69.34925385522891,22.340591369171566
M02855,United States,core,427.8124158824431,220.1905207428086,418.4543721619018,72.13714851491953
M02856,Japan,core,798.1658484839988,91.67537370054023,214.64781806627636,487.2117893285449
M02857,Australia,gold,1068.048426226143,748.8008405105084,677.6082898312178,269.7344893361602
M02858,Japan,core,284.64663270487364,128.2150511603117,146.9840318608505,62.13185688374079
M02859,Singapore,gold,1408.64506978234,555.0101683361794,284.1628275252739,149.9935810054443
M02860,Singapore,core,865.3302732551649,65.26356209526705,88.63898205637983,88.43681696977606
M02861,Australia,core,697.7520222840382,576.3776447095912,159.00246414121156,278.7690215373795
M02862,Singapore,platinum,332.420437207938,573.1488995073544,373.29082624099095,274.5914436917785
M02863,Australia,core,716.606494004346,162.64157097595498,71.81030966850639,206.42979565477108
M02864,Japan,core,830.0828011188869,215.16099577314176,223.88114796925387,373.4811848489886
M02865,United States,core,311.1594250753152,207.6434150348333,216.5754852819573,192.56630885078943
M02866,Japan,gold,256.1558466574807,238.26267124094474,162.0983498721854,127.62433707274671
M02867,Japan,gold,738.4612544719686,2922.891581106215,256.84660820897045,111.52601259216738
M02868,Singapore,core,293.2405877401105,310.9534241699088,243.66719329856977,345.81076506427934
M02869,Hong Kong,core,239.5225772622081,270.36788283155937,147.21574773073263,267.9513252968721
M02870,United States,core,346.72772250901505,2425.645880254001,321.846317099176,192.72213859422183
M02871,Australia,gold,825.342622153195,427.45750042441773,776.5308850875226,788.9097065703209
M02872,Hong Kong,core,899.9032808945668,343.2402926087986,68.82948442207928,226.00989641797088
M02873,United States,gold,505.87262061282945,2459.9800355808366,599.9769333957861,187.55784914479847
M02874,Japan,core,249.23381285114786,223.52356507772694,224.72683796761575,313.03474038885054
M02875,Singapore,core,1298.8685559514688,431.5313024140191,87.09990301436855,334.0392234807147
M02876,Singapore,gold,414.907859527603,606.8638936378157,337.3161961675532,360.24535450422906
M02877,Australia,core,259.52447481782264,519.2190317910756,227.65090866487787,124.94881574611168
M02878,Singapore,gold,1968.913369453013,869.9708057505895,257.2575961670479,915.18585446033
M02879,Australia,gold,648.6003664604997,290.85353337333197,384.7614501956819,855.8900457942962
M02880,United States,core,450.96147207097675,606.1320700601221,84.04638084126978,189.88113738240423
M02881,Australia,core,542.1504642065951,413.06439174482654,116.52181544928872,68.90631904364292
M02882,Singapore,core,1139.4839295241625,284.46003975236425,78.19593230428511,392.9130713933708
M02883,Singapore,core,515.2403023912927,678.9520853255883,578.2884057734584,218.3298803501189
M02884,United States,platinum,1573.0799268923463,1365.484697147383,665.8175196853495,762.3513870586221
M02885,Singapore,core,483.79161031307774,260.36107252538505,395.3506046343178,119.96772052920673
M02886,Hong Kong,platinum,373.35266607439945,344.5286037704283,317.1765352310834,391.95595401224006
M02887,Hong Kong,gold,1580.232532300758,635.5436501381168,90.67111365905886,464.0095105317843
M02888,Singapore,core,471.17561233869077,378.24378401844734,150.36607022555194,46.94609619804534
M02889,Singapore,core,264.06383724385415,505.2663285397427,179.78981825612593,64.74725778323105
M02890,Singapore,gold,470.67926748596153,1673.4827961421283,231.17703295766964,992.7139303332419
M02891,Singapore,platinum,1015.3824668506342,1111.7444426005636,320.47409805987905,322.94338230233046
M02892,United States,gold,1154.432979649948,1988.4460414913524,284.5081409945222,211.41795272804757
M02893,Hong Kong,gold,145.29918705781702,540.696308495102,447.38982649472285,111.79903957844215
M02894,Singapore,gold,2116.9523358946717,376.87387847454335,684.346261226639,1457.2396200059598
M02895,Singapore,centurion,1970.5327342509013,1655.2672507912466,281.55102708856,142.78383848799677
M02896,Singapore,core,375.80703927563445,243.25956308035177,151.9448152126585,118.7907169776644
M02897,Hong Kong,gold,857.9489977870829,824.6371717167593,91.16140128093544,341.42857075892334
M02898,Singapore,gold,666.0501602696258,187.55970060537447,203.7478412348718,5635.009968291367
M02899,Hong Kong,gold,474.35008189796923,504.12295686064203,261.9627270947388,62.95595191837963
M02900,Singapore,core,364.5697150070683,227.38594243412578,448.4802073573519,130.03787306476826
M02901,United States,gold,493.41986798358755,532.7303969494893,597.8021162959747,469.8418287551477
M02902,Singapore,gold,712.4144432385488,810.7981676756856,298.40729563862203,323.2764295980503
M02903,Singapore,core,344.22661517752357,167.57261718569762,340.70910363714364,149.82207820389428
M02904,Singapore,gold,394.7681122969982,574.3910717558018,798.7854552698477,542.6202802744068
M02905,United States,gold,255.45238814840832,464.5546814944385,130.5687189460185,80.72469639629797
M02906,Singapore,platinum,637.616031989951,668.671912221438,619.4307275252995,408.5113212314844
M02907,Singapore,platinum,952.4296100013104,4064.431642190191,262.78092036491245,573.9325953129025
M02908,Singapore,gold,707.4148917849093,447.1132837808274,109.47165887400422,217.56535766085693
M02909,Australia,platinum,1148.6782874418836,338.7148090728786,405.3489166634163,96.91044090022793
M02910,Australia,core,273.16018658341187,216.11273751639908,227.53700128997755,1233.7979341846699
M02911,Singapore,gold,762.2671564642064,1360.2018205124973,304.26610703451314,126.88717436666006
M02912,Australia,core,938.0092978438851,137.8513216991094,107.54717893781044,150.87810016646688
M02913,United States,gold,376.24573179496184,956.0678592343633,247.46604150849154,184.00374587656702
M02914,Singapore,gold,463.6891335564891,345.5084788520087,208.4410754935628,534.0526876798684
M02915,United States,core,484.3109610319294,535.7694409851393,56.735856086759384,991.8119684960706
M02916,Singapore,gold,392.35729684736424,681.717622876273,161.768378582766,61.091283621591565
M02917,Singapore,core,392.5942317726712,262.17852641279836,134.96277110206742,383.9639038342986
M02918,Singapore,gold,245.7352009091197,95.16060815285034,201.3321494972355,503.5057895729786
M02919,Hong Kong,platinum,465.8654729145152,881.3948652371809,376.4789885313823,606.481906113498
M02920,United States,core,911.5374601293767,161.3900791858597,406.4007340542294,252.89442440228862
M02921,Singapore,gold,1704.8828330672904,259.0511873442756,372.61868924401045,119.20011791048331
M02922,Singapore,core,281.4061232845934,245.70752050257624,227.93488254948198,123.95325787560111
M02923,United States,gold,790.1902304372835,909.7188623015606,483.5123313773519,193.34177120338856
M02924,Singapore,core,92.22088389150156,200.2455211582127,156.91070067117408,170.25868461292768
M02925,Singapore,centurion,358.6659106490473,1284.3961608721345,771.2325792527469,879.5094353126314
M02926,Japan,gold,1194.3185413914937,799.4655421077558,232.04610467082003,722.1498085188113
M02927,Singapore,core,275.4190966212967,408.8236908191327,132.35562796083835,46.928203268555826
M02928,United States,core,374.87801914532605,304.6584898626193,76.78014283067121,104.46330669091479
M02929,Singapore,core,231.53649340540744,889.5187192467739,258.0580274747316,502.60451893849716
M02930,Singapore,core,788.7404982353738,482.0982073747432,94.5638245501776,77.58716723329307
M02931,Australia,gold,1602.3377260843722,503.8621669980617,411.93340518426027,334.33859898438425
M02932,Hong Kong,core,232.6937538817069,130.75418878563923,69.75556721494127,39.33061348404418
M02933,Singapore,platinum,513.8513134376624,277.9924932433869,376.67007749702566,857.5866770023313
M02934,United States,core,459.91061059904064,771.1044062409934,193.15321146135503,325.8296887422463
M02935,Hong Kong,gold,1306.8727193776194,435.1463505977048,111.51948591257107,86.0863209348855
M02936,Singapore,gold,941.8118020660908,938.9549440041982,105.6550514520011,51.230454242778826
M02937,Singapore,core,90.994748579224,370.03819692419177,424.5308326416255,53.51770179857516
M02938,Japan,gold,606.3133552259737,151.58750727758613,156.68680053089804,321.5745610621857
M02939,Hong Kong,platinum,313.17713882765054,792.6179700878819,397.93235915495325,682.5955343515001
M02940,United States,gold,396.3589086171911,371.5684827354748,248.0368042647617,182.42075716265336
M02941,Singapore,core,652.6625545616481,719.7645767789928,248.40643659997514,304.8575279411713
M02942,Australia,core,2423.602136029363,419.9690919960208,197.15220671563193,63.19423273300357
M02943,Japan,core,288.1172152690339,497.11169120974984,180.7412767191119,144.08218807518375
M02944,Hong Kong,platinum,252.7203813406522,739.8735910217744,1944.8330609211016,685.4976162830872
M02945,United States,core,272.0571359686518,130.76949281922595,95.93028667303912,722.3178151328416
M02946,Singapore,core,2590.167547689528,123.69737859671356,188.68944909611434,227.2829785194205
M02947,Singapore,gold,488.04721503800477,422.1500617359588,307.64761201694876,2059.133154198687
M02948,Singapore,gold,369.28786109643903,831.7346844666783,98.52089649073322,70.63653132519426
M02949,Japan,core,562.2482643669381,164.27170716253138,137.25759163135902,157.83527060409915
M02950,Australia,core,306.44522145699534,80.52951982736266,61.51828431328154,675.2206616912989
M02951,Hong Kong,gold,1348.0022744949765,1602.2500277767901,923.9211736929249,686.9029483454115
M02952,Singapore,core,562.7136975610689,119.63565170889356,116.24238139820936,194.78785094110825
M02953,United States,gold,312.65034178558125,1670.3359082812638,498.15917574384366,245.71117539032923
M02954,Japan,gold,890.708668064434,1015.3747370950127,415.2651985300528,192.294670972591
M02955,Japan,platinum,795.3050062134428,3390.2315757149045,463.7902676538202,441.2661518664583
M02956,United States,platinum,610.538321853945,2111.483049598327,152.2114741967613,1267.4239535751624
M02957,United States,core,80.44026113678203,190.81459349124987,93.49910570218763,326.516890005727
M02958,Japan,gold,1185.3257468907195,327.3821527596432,228.17757363022167,101.2217962178774
M02959,Singapore,gold,894.6391166993911,277.32439563059273,99.3993139218041,757.4677964564967
M02960,Singapore,core,220.48418314475634,349.48441537082033,126.8378485442457,354.1571095104958
M02961,Hong Kong,core,307.42358683225837,188.01385049249984,230.90677961130612,134.0481649213603
M02962,Singapore,gold,958.3757677038677,353.9580859223642,237.11193119083754,330.0823371007182
M02963,Hong Kong,core,417.93344780029304,330.6626696738816,203.45886022858264,1215.8148856938117
M02964,Singapore,gold,871.1688732473646,1921.200678138139,648.1406069188487,66.0653304133649
M02965,Hong Kong,core,175.4338933728745,96.92879403936239,103.90960365867468,633.3426522875425
M02966,Singapore,gold,741.9148337953957,488.32934504492687,197.6335094474736,549.0698206168536
M02967,Australia,core,727.5055024796253,1109.921346723741,277.80713624545723,95.96886143436487
M02968,Australia,gold,287.6345281270205,278.3330992409256,216.38753137837378,393.95693610122925
M02969,Hong Kong,core,220.67129139182398,141.8811609810018,129.80330034010842,359.2087252849656
M02970,Singapore,core,683.8716257903201,133.01741547518296,257.0209795861897,616.1520348224178
M02971,United States,centurion,2280.892544912125,2969.601104259335,651.4209615545082,276.5933859141527
M02972,Singapore,platinum,770.3667281965884,253.66989048550386,1554.234986254583,161.2596958279575
M02973,Japan,platinum,1004.9872377834855,2008.3826311298249,895.8180864565485,64.3720697325537
M02974,Japan,core,363.3883880303456,109.96542121578375,172.68714050653193,162.52626595306535
M02975,Australia,gold,169.15682041901874,483.24556698530256,237.27677359492642,27.691119854949182
M02976,Singapore,core,176.25421430277981,220.74221386467914,363.9987995254659,151.69832708727455
M02977,United States,core,931.8051821916672,144.46516002724954,170.00172734262168,481.10704340107065
M02978,Japan,core,936.7614144750374,170.29567349454857,447.13555391895403,831.8671016921141
M02979,Japan,core,1258.6568005859037,455.8948498743173,112.9772753995819,222.85202871019902
M02980,Australia,core,826.1621162846059,172.8330955455684,99.52867165366939,723.8877674858564
M02981,Australia,platinum,1920.65335735291,957.6127322562825,348.73784280540764,181.98949454659595
M02982,Hong Kong,core,419.1409785690378,923.2072606972262,322.2542703941734,39.37532476490972
M02983,Singapore,core,612.6514150372202,338.0568493550596,133.20437759851708,118.1819353393626
M02984,Singapore,platinum,834.4148867908309,268.46450631503507,135.7084638892771,696.9625310241232
M02985,Hong Kong,gold,871.8572800650604,349.5696466762164,321.1537051309647,189.45377016828908
M02986,United States,gold,1361.5803730862874,419.71419328801665,308.1710052411968,88.48282190940247
M02987,Singapore,core,383.6691143351307,182.7630825536587,122.98291594162784,316.433255148922
M02988,Hong Kong,gold,243.89546744979427,292.12522971745705,329.3986632786695,464.2504139604859
M02989,Singapore,core,118.95606764925853,664.1591920710888,297.5559760835106,228.97143423497312
M02990,Australia,core,418.66419246173217,100.97299627470572,182.36939408719297,222.99824095343388
M02991,Singapore,gold,531.505465016635,217.11734498422535,128.59115163809696,102.99019733089268
M02992,Singapore,gold,333.0604654001353,350.2432784356497,593.8477956321487,166.83516254415326
M02993,Singapore,platinum,1570.7259405645561,1387.4118737237047,599.350150196572,483.314329859332
M02994,Singapore,core,992.1547566595699,687.7251318197224,148.03792760192835,106.69130652691175
M02995,Singapore,gold,365.5484032050616,186.4617998219536,176.1600268310014,448.76866976873407
M02996,United States,core,104.91927050732697,116.01551497302366,149.07454822871904,492.26211987071855
M02997,Japan,gold,1505.7159455558945,1142.9678272455494,154.9843876731317,255.39706248766092
M02998,Japan,platinum,984.9258726893692,4093.4577736844203,467.7861600777147,3612.396541521516
M02999,Japan,core,399.5374766667591,157.4465521005395,126.80302530103309,127.31352670984592
M03000,Singapore,core,1015.7181721313419,463.9155090249262,161.58681217224145,439.12483032309103
M03001,Singapore,core,373.58709033426317,84.75552621995227,199.6584763786683,12.685906706550163
M03002,Hong Kong,core,314.2366957949432,793.2681358662778,183.10797280147372,109.97012720718126
M03003,Hong Kong,platinum,1462.6536318246167,560.1584089372036,480.1516066196425,332.4446904426024
M03004,Japan,core,152.27214258871558,275.1008233682386,143.76435799420477,375.6205414717174
M03005,Singapore,core,848.854435182397,172.15524093305442,263.83924439953506,171.27771969457783
M03006,Hong Kong,gold,493.5947405188886,248.01600937219192,1086.956405212664,683.9458940651567
M03007,Singapore,core,466.1132609915786,111.55172291626002,243.35912967842452,413.52442846713024
M03008,Japan,gold,176.19332937450687,984.4410655674916,227.4428787470469,211.2155569464102
M03009,Japan,gold,554.5801240127789,269.61294214820623,349.6976290795519,508.57825478009977
M03010,Japan,gold,670.6726980500327,599.0230401113625,338.53292478905695,47.622323062316
M03011,Hong Kong,gold,605.5869259518785,152.71967125515522,172.37652568415012,158.24650654964145
M03012,Hong Kong,core,173.59316142524182,160.31346334414175,253.19106669623304,171.84993803691202
M03013,Singapore,core,1242.2991671793568,96.50527249952802,580.202973652831,129.76658262826356
M03014,Australia,core,256.3577818348707,1047.299825163044,187.92232955876835,25.03737055050809
M03015,Singapore,gold,408.4704592896596,410.43741406880116,453.24928971539634,575.1787946937827
M03016,Japan,gold,438.77390265152354,302.0092179150958,101.86535166753082,79.04946078347933
M03017,Australia,core,427.9788377310603,257.07490908668274,191.15484682993147,158.03046133756462
M03018,Japan,gold,550.4286377480353,2477.225048814174,180.00711371226885,201.22747943317123
M03019,Hong Kong,core,551.9447757847059,105.25267136342032,194.85510432891272,160.74007403201128
M03020,United States,core,326.33486813838,122.99964217967481,273.7219609650843,318.9530269648038
M03021,Singapore,gold,870.3020512370023,479.17169141336393,492.8429986441496,413.75028116352263
M03022,Australia,core,447.0688029858638,277.7099298491138,112.13184047408984,95.50408837759218
M03023,Hong Kong,core,300.4021124196762,230.74419267696993,1417.2787505471451,308.67807381687976
M03024,United States,core,524.5374985222377,695.06692803901,256.77657635424595,986.1063864836265
M03025,Australia,gold,802.0954878862648,593.9976625613884,90.13813072230678,373.6926744520474
M03026,Australia,centurion,1239.0795664159552,1100.690291132799,1041.6886101956973,1874.8717743761163
M03027,Australia,gold,658.9385301712725,932.7343780053809,71.95506715652891,172.93840698038767
M03028,Hong Kong,gold,426.87911171818956,481.67702231103607,306.12895797243874,293.8459959055996
M03029,Australia,core,157.18464899127028,915.9980668966136,193.60936549916457,385.7152383446065
M03030,Hong Kong,core,466.41470687343997,216.158236883594,46.81914804323931,69.13534080265272
M03031,Singapore,core,175.82230951589545,694.9014706571289,199.59824062418372,340.81083734375517
M03032,Singapore,core,207.5185260338169,503.4039341541989,187.81601501607588,49.81299987866071
M03033,Singapore,core,498.1930147310922,315.67301591596583,195.81353767651143,70.58550497246748
M03034,Japan,core,540.2146321294971,136.79513665908812,96.87753732780651,680.0001405388202
M03035,Hong Kong,core,224.0427821398564,281.45927399349176,119.85098315272847,523.9816455477574
M03036,Australia,core,266.55165398272356,63.42999855542763,343.9806000409759,722.7119532756907
M03037,Australia,core,614.0784815162567,265.37864504684785,191.692967317435,1584.5388533474347
M03038,Australia,core,505.6308692078501,734.2554400334874,480.0151040255352,80.40307347371055
M03039,Hong Kong,core,1124.5057163081117,66.89925045790042,419.46629164597795,583.0438582210456
M03040,Singapore,gold,220.1864503722437,1115.3256851462497,179.68620230239108,81.93189949280858
M03041,Hong Kong,core,186.7190000905196,82.41524815205646,551.4340403253948,157.95631604385025
M03042,Australia,gold,245.1731737257027,1015.8509421329002,245.35787533831237,247.7308306080239
M03043,Hong Kong,platinum,585.3303641159447,10235.610810969632,344.7059402303548,776.6964322695411
M03044,United States,core,281.63525990705256,757.3149488931244,278.9911199310964,92.72643806593874
M03045,Singapore,gold,617.8533445827102,802.4292678142615,289.8421217047055,128.5904000394697
M03046,Japan,core,896.1292890351382,209.4206401320188,491.79894901381215,276.1034670449305
M03047,Singapore,gold,866.7812769134288,243.15666092010272,185.80125766452264,447.1593389126866
M03048,Australia,gold,331.71492563685194,1309.4306398225544,225.6214090991756,1034.183568054279
M03049,Hong Kong,core,97.40839930198077,245.3896948019813,206.11420595179675,175.2563058220349
M03050,Singapore,gold,211.33363406224427,362.726091631592,209.04829268910348,116.7775381241479
M03051,Hong Kong,core,107.48231460621268,1498.3555352175747,434.06505803131864,130.60890755762654
M03052,Singapore,core,308.199656060417,96.30038860218559,121.71439233295038,249.99219083331576
M03053,Singapore,core,529.4303522550636,283.6300712987281,339.5644663692217,202.6070946037168
M03054,United States,platinum,534.9377980345998,1267.2446837365549,479.31210460244614,133.49371940695474
M03055,Singapore,core,387.3762029429663,218.26689245036664,195.068353603985,71.76108989664675
M03056,United States,core,503.7332631036312,162.7340404123635,97.7287927285906,370.2147309526115
M03057,Singapore,core,139.7559321493275,438.8125337818093,71.07183565006697,619.575920593229
M03058,United States,platinum,1056.3364389353553,533.6318558790634,192.22026970112455,116.59187034461695
M03059,Australia,gold,255.3305826769478,199.9136844664498,91.35765659116446,1131.8118592661383
M03060,Japan,core,588.2733454056538,530.1269752470173,606.8348147535088,54.575900040204935
M03061,Japan,platinum,316.13856967013015,144.41498061993985,217.6906854133134,586.5330333250103
M03062,Singapore,core,251.5845224056356,97.5486754819172,255.79444893537487,187.65208884788228
M03063,Singapore,core,1208.3919211089935,404.27484497631184,60.92532987502378,91.97531595524987
M03064,Japan,core,511.71115548022436,643.688635829953,84.17507695679244,163.65173545208296
M03065,Singapore,gold,568.5641919975529,236.24040747913173,145.3889615967439,573.0339690921398
M03066,Singapore,core,489.18974800581816,261.6503380521554,275.70743003790085,363.56266338706826
M03067,Singapore,core,126.27615850545219,315.50078367230117,330.5405364651908,42.68877175111097
M03068,Australia,gold,500.24960689439325,228.86917643178134,136.51810829490518,86.3226917637792
M03069,Australia,core,247.80183691214415,104.22223817430371,113.28736547593604,197.82861829877095
M03070,Hong Kong,gold,683.0063993174693,236.47274058961122,596.6377527548534,662.9587591370889
M03071,Singapore,core,526.4390992706332,244.1591530987837,371.6454988049369,827.3049903881009
M03072,Hong Kong,gold,800.5070111151213,1301.3270811046077,214.50246378984778,233.5042332338542
M03073,Singapore,gold,181.37183486870217,383.7010874265114,430.1614112642224,884.4053356224063
M03074,Singapore,gold,635.4602117532932,87.18465114572837,285.2309243671902,282.764172620079
M03075,Singapore,core,1041.4417757743413,144.63323592034723,35.65673245125296,663.0775912778978
M03076,Singapore,core,348.17060577662824,73.95657645828084,192.87986170996058,493.467391245986
M03077,United States,core,374.5404154351305,291.78878490227174,83.54486562122263,196.73956220732455
M03078,Singapore,core,195.13228933642506,591.7996577471714,137.93817209406632,53.09348776946676
M03079,Singapore,core,150.95373071377387,347.451329595109,126.64605509190069,266.38864342858807
M03080,Hong Kong,core,177.16044604808843,186.4243395178547,102.92444293069208,1225.9817126731818
M03081,Australia,platinum,1394.6940759705703,103.15804868130228,211.60361230287623,268.41131306709025
M03082,Singapore,gold,750.0530157037654,516.863495365936,197.33159241377393,500.79083173622075
M03083,Japan,gold,373.2552696467454,359.4433096807049,186.21293068384222,198.26492511785636
M03084,Japan,core,1051.8176305951354,245.40241814785716,89.37015649453784,65.2590279405564
M03085,United States,gold,208.34130680387665,352.32981874063233,497.0454528553539,152.56965659421812
M03086,Australia,platinum,1159.2114851181855,796.5867621925784,702.9611643277153,539.1468862608564
M03087,Japan,gold,848.9577012314882,255.36187617458074,142.79983857059136,295.0846921091667
M03088,Hong Kong,gold,1138.1295566790618,424.20019772768705,269.63493539899395,389.5785226463161
M03089,Singapore,core,559.8497851539042,147.73313533873574,256.15877655096835,71.4270837023221
M03090,Australia,gold,163.80515290257546,211.30236646178514,224.45769836932553,286.08965109240205
M03091,Singapore,gold,455.37976293482683,348.1598609850954,1089.7122038575326,360.29203805085115
M03092,Australia,gold,569.6180718783737,584.0119527964171,162.34964565969332,71.51471439842659
M03093,Japan,gold,759.6784015482885,840.3798475140668,262.9941887369811,887.1644405465877
M03094,Japan,core,271.69394912285316,353.4134931437319,117.69232019309675,857.0424152915025
M03095,United States,core,294.32079591756457,235.7226918184744,118.00528313941521,44.42335303753521
M03096,Singapore,gold,574.5831527303143,532.3050715148211,204.08379501606254,927.3744215412426
M03097,Australia,platinum,845.9446200259486,213.5104934179512,290.35310383886497,275.07988835154407
M03098,Singapore,gold,302.01422371634595,352.3159076582942,306.70997625311503,123.77240286435111
M03099,Singapore,core,612.6250130170083,768.2322374391082,67.92433774494276,274.8051825098815
M03100,Singapore,core,479.0346487794077,145.93670125269313,136.71553667600287,155.30546500446766
M03101,United States,core,318.05127655718303,231.6460593720484,118.70824264927485,206.85456089498211
M03102,Singapore,core,386.2760262462461,359.62609550679866,328.64837063471145,105.01948842674902
M03103,Japan,core,1234.1179398405543,946.1723725176425,148.43697098050438,272.10737579750787
