trip_id,member_id,category,dest_country,dest_district,true_spend,observed_spend,acceptance_leakage,cash_leakage,total_leakage,true_cause,extensive_margin
T010155,M01887,retail,France,Le Marais,77.24962696023013,68.79606024266872,4.922017503423973,3.531549214137442,8.453566717561415,rail_substitution,0
T010156,M04587,retail,Malaysia,KLCC,343.0802255353475,186.61132149125905,16.074221877397378,140.39468216669107,156.46890404408845,cash,0
T010157,M02372,retail,Malaysia,Bukit Bintang,451.8048514870006,195.79451371892225,71.12355676253412,184.8867810055442,256.01033776807833,cash,0
T010158,M03738,retail,Japan,Gion,665.8454244682844,306.14853017595726,286.4296702870424,73.26722400528467,359.6968942923271,rail_substitution,0
T010159,M04730,retail,Australia,CBD,3923.388395443903,2855.8499620255634,888.1765419775038,179.36189144083573,1067.5384334183395,rail_substitution,0
T010160,M04754,retail,Indonesia,SCBD,44.75415134044451,7.112423948345345,7.0164193546096385,30.625308037489525,37.64172739209916,no_demand,0
T010161,M03923,retail,Japan,Namba,168.34463631029948,132.0242813843802,17.79631957869975,18.524035347219524,36.320354925919276,rail_substitution,0
T010162,M02182,retail,Australia,CBD,671.8960432460294,659.9811096428504,0.0,11.914933603179065,11.914933603179065,rail_substitution,0
T010163,M00421,retail,Japan,Namba,2169.636304339671,1720.0284178861993,210.86894903868983,238.73893741478173,449.60788645347156,rail_substitution,0
T010164,M00986,retail,Japan,Gion,118.33753365770434,66.96086868432998,38.355230466025105,13.021434507349255,51.37666497337436,rail_substitution,0
T010165,M02145,retail,Malaysia,George Town,316.18609855485454,0.0,186.79698339128976,129.38911516356478,316.18609855485454,no_acceptance,1
T010166,M03269,retail,Hong Kong,Mong Kok,1738.8106013335448,1686.0582662886786,0.0,52.752335044866186,52.752335044866186,rail_substitution,0
T010167,M02310,retail,Italy,Duomo,633.6770955224662,0.0,588.3194105391619,45.35768498330424,633.6770955224662,rail_substitution,1
T010168,M00703,retail,Indonesia,Ubud,137.94278195102825,0.0,43.54840595979465,94.3943759912336,137.94278195102825,no_acceptance,1
T010169,M02250,retail,Malaysia,George Town,59.101908037714104,0.0,34.91632992270562,24.185578115008482,59.101908037714104,no_demand,1
T010170,M03949,retail,Australia,Laneways,80.71046516778951,80.71046516778951,0.0,0.0,0.0,rail_substitution,0
T010171,M04250,retail,South Korea,Myeongdong,114.07984571547739,101.12323014148035,7.741333567614987,5.215282006382054,12.956615573997041,rail_substitution,0
T010172,M00592,retail,Japan,Shibuya,1031.2016204900183,899.6408387960324,18.091082351397063,113.4696993425888,131.56078169398586,rail_substitution,0
T010173,M01616,retail,Indonesia,Seminyak,639.6141876034983,81.6001383227717,120.32545651763138,437.6885927630952,558.0140492807266,cash,0
T010174,M01930,retail,Hong Kong,Mong Kok,398.16253329188226,262.3805854482943,84.14617950303574,51.635768340552204,135.78194784358794,rail_substitution,0
T010175,M00827,retail,France,Montmartre,104.70667557655747,46.78584686440848,53.134051191039354,4.7867775211096415,57.920828712148996,rail_substitution,0
T010176,M04411,retail,Indonesia,Malioboro,105.09689497881136,0.0,33.178990469222335,71.91790450958902,105.09689497881136,no_acceptance,1
T010177,M01170,retail,Thailand,Old City,41.91327769372226,6.325102833851089,18.992565886705236,16.59560897316593,35.58817485987117,no_demand,0
T010178,M04629,retail,Thailand,Sukhumvit,49.105392382841075,31.013801657631532,0.0,18.091590725209542,18.091590725209542,no_demand,0
T010179,M01222,retail,Vietnam,Old Quarter,277.6772499596186,30.389905688299944,170.24003298039773,77.04731129092096,247.2873442713187,rail_substitution,0
T010180,M03045,retail,South Korea,Myeongdong,1743.2726773542508,1743.2726773542508,0.0,0.0,0.0,rail_substitution,0
T010181,M01843,retail,Malaysia,Bukit Bintang,826.1499147941472,391.662685470813,96.41162462016234,338.07560470317185,434.4872293233342,cash,0
T010182,M03380,retail,Vietnam,Han River,72.25781609195049,7.134315302656912,45.074071279140156,20.049429510153416,65.12350078929357,no_demand,0
T010183,M00113,retail,Japan,Namba,514.7929073954471,331.1786325993526,126.96832383443768,56.64595096165675,183.61427479609443,rail_substitution,0
T010184,M00539,retail,Hong Kong,Mong Kok,218.77795269784534,170.742264817748,19.663436000624614,28.372251879472714,48.03568788009733,rail_substitution,0
T010185,M04464,retail,Thailand,Patong,153.0347279792772,0.0,92.440457032071,60.5942709472062,153.0347279792772,cash,1
T010186,M03082,retail,Vietnam,Old Quarter,695.0241180907868,0.0,502.1752635698416,192.84885452094522,695.0241180907868,no_acceptance,1
T010187,M03868,retail,Indonesia,SCBD,414.1796392381793,85.9198937446321,44.83622712459089,283.42351836895625,328.25974549354714,cash,0
T010188,M01262,retail,Vietnam,Han River,229.2737221692751,0.0,165.6569734245609,63.61674874471419,229.2737221692751,no_acceptance,1
T010189,M04287,retail,South Korea,Myeongdong,437.634936023498,437.634936023498,0.0,0.0,0.0,rail_substitution,0
T010190,M04586,retail,Thailand,Patong,915.0333472159214,234.98979778112104,317.73507671716595,362.30847271763434,680.0435494348003,cash,0
T010191,M01636,retail,Japan,Shibuya,733.8105549290684,733.8105549290684,0.0,0.0,0.0,rail_substitution,0
T010192,M01885,retail,Indonesia,Malioboro,161.6158004634592,0.0,51.02195554239673,110.59384492106247,161.6158004634592,no_acceptance,1
T010193,M04005,retail,Malaysia,KLCC,449.33269554391296,240.28242768753123,25.175138126729934,183.8751297296518,209.05026785638174,cash,0
T010194,M00132,retail,Vietnam,Han River,10.279187243015048,0.0,7.427013579362666,2.8521736636523825,10.279187243015048,no_demand,1
T010195,M03659,retail,Singapore,Chinatown,114.60491112255596,108.25814366530864,0.0,6.346767457247324,6.346767457247324,rail_substitution,0
T010196,M01193,retail,Japan,Gion,447.5799825879618,303.9732056397024,94.35669331099388,49.250083637265504,143.60677694825938,rail_substitution,0
T010197,M00468,retail,Malaysia,KLCC,35.903241119124566,20.431293074356997,0.7796873124327277,14.69226073233484,15.471948044767569,no_demand,0
T010198,M01684,retail,Indonesia,Seminyak,165.14094491677346,22.575729454036207,29.559110862384784,113.00610460035247,142.56521546273726,cash,0
T010199,M02279,retail,Japan,Gion,481.8956850925603,323.6321702728684,105.23745530287317,53.02605951681875,158.26351481969192,rail_substitution,0
T010200,M03847,retail,Italy,Centro Storico,1873.7528739236668,1216.273380860136,523.3589872214864,134.1205058420444,657.4794930635308,rail_substitution,0
T010201,M01447,retail,Malaysia,KLCC,13.314577118715354,8.182693582330186,0.0,5.131883536385168,5.131883536385168,no_demand,0
T010202,M00406,retail,Malaysia,KLCC,126.70043513770331,79.45047530060407,0.0,47.24995983709924,47.24995983709924,cash,0
T010203,M00498,retail,Italy,Duomo,56.739554755040835,25.29160758888507,27.386612349327372,4.061334816828392,31.447947166155764,no_demand,0
T010204,M02153,retail,South Korea,Gangnam,312.3051256203682,271.9325815301242,26.09518166979484,14.277362420449151,40.37254409024399,rail_substitution,0
T010205,M02199,retail,South Korea,Haeundae,329.79603721334513,251.15819933273528,63.56085975298677,15.076978127623079,78.63783788060985,rail_substitution,0
T010206,M02403,retail,Singapore,Orchard,2953.5074989587315,2472.3935426819867,223.08156110657683,258.032395170168,481.11395627674483,rail_substitution,0
T010207,M03230,retail,Australia,Laneways,324.1215164281362,307.4466805758055,1.8572745038971448,14.817561348433571,16.674835852330716,rail_substitution,0
T010208,M00007,retail,Thailand,Khao San,115.59583790900271,0.0,69.82553717323815,45.770300735764565,115.59583790900271,no_acceptance,1
T010209,M04666,retail,Singapore,Orchard,1412.4994559475456,1098.4595148785452,190.6373027065788,123.40263836242161,314.0399410690004,rail_substitution,0
T010210,M02252,retail,Malaysia,Bukit Bintang,389.52340776715863,173.85711531295064,56.26621352333345,159.40007893087454,215.666292454208,cash,0
T010211,M02717,retail,Thailand,Old City,185.68062357251867,41.509829817696136,70.65034409634404,73.5204496584785,144.17079375482254,cash,0
T010212,M01905,retail,Australia,CBD,2257.166963744238,2176.1330973390436,0.0,81.0338664051942,81.0338664051942,rail_substitution,0
T010213,M01039,retail,Italy,Duomo,758.6078871242609,376.09702132311963,328.2108164334703,54.30004936767091,382.5108658011412,rail_substitution,0
T010214,M00609,retail,South Korea,Gangnam,483.47085978404095,447.8022190770186,13.566253910932176,22.102386796090173,35.66864070702235,rail_substitution,0
T010215,M04523,retail,Singapore,Orchard,560.4661641312521,476.67232911495154,34.828858020775954,48.96497699552458,83.79383501630053,rail_substitution,0
T010216,M03456,retail,Thailand,Patong,27.159682948249955,0.0,16.405776242646994,10.753906705602962,27.159682948249955,no_demand,1
T010217,M03647,retail,Indonesia,Ubud,797.2840402153755,0.0,251.7018183734376,545.5822218419379,797.2840402153755,no_acceptance,1
T010218,M01383,retail,Thailand,Khao San,84.31224858020975,7.8980312453015555,43.03068862808269,33.38352870682551,76.4142173349082,no_acceptance,0
T010219,M02017,retail,South Korea,Haeundae,864.2348324760915,589.790396327765,234.93501761052005,39.50941853780637,274.4444361483264,rail_substitution,0
T010220,M03136,retail,Japan,Namba,901.8916338849328,597.6454949698108,205.0052431454959,99.24089576962615,304.24613891512206,rail_substitution,0
T010221,M04569,retail,South Korea,Myeongdong,77.92282270879095,77.92282270879095,0.0,0.0,0.0,rail_substitution,0
T010222,M03559,retail,Indonesia,Ubud,27.755269512257865,0.8196249886510327,7.942687378460883,18.99295714514595,26.935644523606832,no_demand,0
T010223,M04570,retail,Hong Kong,Central,76.08815543965993,73.67632322911102,0.0,2.4118322105489085,2.4118322105489085,rail_substitution,0
T010224,M02980,retail,Australia,CBD,176.78059510377992,142.36464540207214,26.33423596042448,8.081713741283295,34.415949701707774,rail_substitution,0
T010225,M00739,retail,Thailand,Patong,355.61689488142736,123.74721482196422,91.06277455258187,140.80690550688126,231.86968005946312,cash,0
T010226,M01128,retail,Singapore,Chinatown,927.4111389672227,777.0438716272681,69.34424045426931,81.02302688568523,150.36726733995454,rail_substitution,0
T010227,M01315,retail,Singapore,Orchard,183.19216645189692,172.7344690874901,0.0,10.457697364406812,10.457697364406812,rail_substitution,0
T010228,M03390,retail,South Korea,Myeongdong,248.3555050529353,248.3555050529353,0.0,0.0,0.0,rail_substitution,0
T010229,M01843,retail,Hong Kong,Central,1761.6948970973033,1555.8446535103865,0.0,205.8502435869168,205.8502435869168,rail_substitution,0
T010230,M02577,retail,Italy,Centro Storico,80.05443604429121,61.678831069140664,12.645424860909223,5.730180114241321,18.375604975150544,rail_substitution,0
T010231,M03069,retail,Japan,Shibuya,29.23788241205511,23.159544311823552,2.861107191368795,3.2172309088627635,6.078338100231559,no_demand,0
T010232,M02276,retail,Malaysia,Bukit Bintang,643.2518947974202,0.0,380.02149385464986,263.2304009427703,643.2518947974202,cash,1
T010233,M02469,retail,Japan,Namba,45.53363283198153,38.49381652201912,2.029459921106458,5.0103563888559535,7.039816309962411,no_demand,0
T010234,M00346,retail,France,Montmartre,645.1630005410759,380.04282655531915,235.6258582562533,29.494315729503455,265.12017398575676,rail_substitution,0
T010235,M02181,retail,Malaysia,George Town,147.89925829437712,28.588385900993615,58.78779990056482,60.523072492818685,119.3108723933835,cash,0
T010236,M02654,retail,Vietnam,District 1,148.6912350008561,0.0,107.43376838805843,41.25746661279767,148.6912350008561,cash,1
T010237,M03325,retail,Japan,Gion,1474.00440129579,947.4799452581417,364.33033907611,162.19411696153838,526.5244560376484,rail_substitution,0
T010238,M01676,retail,Indonesia,SCBD,61.51065978692523,10.579887213323127,8.838969977818712,42.09180259578339,50.930772573602106,no_demand,0
T010239,M03486,retail,Italy,Duomo,120.61262580688135,0.0,111.97934945049502,8.633276356386332,120.61262580688135,rail_substitution,1
T010240,M04229,retail,Japan,Shibuya,17.605542723309167,12.839398033757973,2.8288943983543042,1.9372502911968894,4.766144689551194,no_demand,0
T010241,M02276,retail,Italy,Duomo,705.1989870574237,356.3017551077736,298.4201139797742,50.47711796987585,348.89723194965006,rail_substitution,0
T010242,M00588,retail,South Korea,Myeongdong,87.81429047145143,87.81429047145143,0.0,0.0,0.0,rail_substitution,0
T010243,M04386,retail,Thailand,Old City,2648.212965122641,0.0,1599.6500928033931,1048.5628723192478,2648.212965122641,no_acceptance,1
T010244,M00601,retail,Vietnam,Ba Dinh,69.59347733902237,0.0,50.28332386718743,19.310153471834944,69.59347733902237,no_demand,1
T010245,M02549,retail,Malaysia,Bukit Bintang,347.8277554783305,184.0704315492224,21.419865968848995,142.33745796025912,163.7573239291081,cash,0
T010246,M02054,retail,Italy,Centro Storico,407.34766745591224,325.13263742579176,53.05767637207907,29.157353658041416,82.21503003012049,rail_substitution,0
T010247,M00641,retail,Singapore,Orchard,153.0730859817697,141.02923750226344,0.0,12.043848479506266,12.043848479506266,rail_substitution,0
T010248,M04703,retail,Malaysia,George Town,128.24327749698165,32.60925313329857,43.15453751448114,52.479486849201926,95.63402436368307,cash,0
T010249,M04051,retail,Indonesia,Malioboro,35.18831532129304,0.0,11.10891790769418,24.079397413598862,35.18831532129304,no_demand,1
T010250,M03769,retail,Australia,CBD,2353.19678457641,2093.2101630030547,152.4077168938552,107.57890467950028,259.9866215733555,rail_substitution,0
T010251,M03821,retail,Japan,Namba,501.238252567613,469.0635283696438,0.0,32.174724197969226,32.174724197969226,rail_substitution,0
T010252,M01605,retail,Indonesia,Seminyak,147.16453897180386,0.0,46.45970594028869,100.70483303151516,147.16453897180386,cash,1
T010253,M03253,retail,Malaysia,Bukit Bintang,293.7809731825368,142.6505482664867,30.90989546926056,120.22052944678953,151.1304249160501,cash,0
T010254,M02578,retail,Singapore,Chinatown,652.4792940141833,590.067694476217,5.407919983140118,57.00367955482625,62.41159953796637,rail_substitution,0
T010255,M04420,retail,South Korea,Myeongdong,167.13941951273313,167.13941951273313,0.0,0.0,0.0,rail_substitution,0
T010256,M04343,retail,Japan,Namba,619.7515487741721,516.9803605719335,34.57596768552514,68.19522051671345,102.77118820223859,rail_substitution,0
T010257,M02228,retail,Indonesia,Malioboro,49.06409032855595,2.51944777441546,12.97003919587441,33.574603358266074,46.54464255414049,no_demand,0
T010258,M00603,retail,Malaysia,Bukit Bintang,797.6799104560208,319.09511937309077,152.15963112369099,326.42515995923907,478.58479108293005,cash,0
T010259,M03103,retail,Malaysia,Bukit Bintang,802.3472568889079,330.04457509786334,143.96755859220303,328.3351231988415,472.3026817910445,cash,0
T010260,M00650,retail,Hong Kong,Mong Kok,348.40686854219217,320.9411990576912,0.0,27.46566948450095,27.46566948450095,rail_substitution,0
T010261,M02015,retail,Japan,Gion,3872.387745226791,0.0,3446.2841933529967,426.10355187379446,3872.387745226791,rail_substitution,1
T010262,M02169,retail,Singapore,Orchard,412.79986733991973,412.79986733991973,0.0,0.0,0.0,rail_substitution,0
T010263,M02009,retail,Japan,Ginza,210.59211252096122,192.04031508710227,0.0,18.55179743385895,18.55179743385895,rail_substitution,0
T010264,M01912,retail,Japan,Namba,1627.7249666059254,1300.752836652663,147.86315756294243,179.10897239031988,326.9721299532623,rail_substitution,0
T010265,M00371,retail,Indonesia,SCBD,252.85492632542022,46.48614798677662,33.33991340484146,173.02886493380214,206.3687783386436,cash,0
T010266,M01416,retail,France,Le Marais,920.6957083108352,920.6957083108352,0.0,0.0,0.0,rail_substitution,0
T010267,M00866,retail,Malaysia,Bukit Bintang,74.54688993597023,37.1066189073664,6.934324780187559,30.505946248416265,37.440271028603824,cash,0
T010268,M01233,retail,Vietnam,Ba Dinh,284.6367273639828,0.0,205.65836474611967,78.97836261786313,284.6367273639828,no_acceptance,1
T010269,M03346,retail,Indonesia,Seminyak,107.80777915832641,0.0,34.03481404396666,73.77296511435975,107.80777915832641,cash,1
T010270,M01759,retail,Indonesia,Seminyak,83.14343484723624,12.805373281458474,13.442930561685747,56.895131004092015,70.33806156577776,cash,0
T010271,M04035,retail,Thailand,Khao San,69.26425024125321,8.068187499750897,33.77080573289758,27.42525700860473,61.19606274150231,no_demand,0
T010272,M04286,retail,Italy,Centro Storico,982.0147462497785,661.6480339422359,250.07552484931182,70.29118745823075,320.36671230754257,rail_substitution,0
T010273,M00569,retail,Italy,Duomo,704.8499819846819,377.25089496487095,277.14695032550713,50.45213669430382,327.59908701981095,rail_substitution,0
T010274,M00662,retail,Australia,CBD,3742.6639044012736,3008.237440142476,563.326585974939,171.09987828385874,734.4264642587978,rail_substitution,0
T010275,M04875,retail,Japan,Shibuya,254.46856705569687,224.61230746810637,1.8554581708623061,28.000801416728194,29.8562595875905,rail_substitution,0
T010276,M04629,retail,Vietnam,Han River,187.86758799635138,22.019554330150143,113.72027550115762,52.1277581650436,165.84803366620122,rail_substitution,0
T010277,M01036,retail,Malaysia,George Town,414.57180792871213,90.51043068286852,154.4110363711979,169.65034087464574,324.06137724584363,cash,0
T010278,M03066,retail,South Korea,Gangnam,349.1933310578942,300.2159085591887,33.01367636289035,15.9637461358152,48.97742249870555,rail_substitution,0
T010279,M03307,retail,South Korea,Haeundae,1632.3385787611435,1392.7776702966444,164.93680668083698,74.62410178366213,239.5609084644991,rail_substitution,0
T010280,M02777,retail,Singapore,Orchard,482.8275978244192,453.5861799559884,0.0,29.241417868430744,29.241417868430744,rail_substitution,0
T010281,M02326,retail,Italy,Centro Storico,476.8284856324433,347.59993087895884,95.09786517167112,34.13068958181333,129.22855475348445,rail_substitution,0
T010282,M00646,retail,Japan,Namba,137.70760501681758,92.51867928905514,30.03607857550419,15.152847152258246,45.18892572776244,rail_substitution,0
T010283,M03441,retail,Thailand,Old City,100.78168543817628,20.493481684425134,40.383583184334405,39.90462056941674,80.28820375375115,cash,0
T010284,M00917,retail,Malaysia,KLCC,180.25858828462742,90.88551685527354,15.607971238730187,73.7651001906237,89.37307142935389,cash,0
T010285,M03131,retail,Australia,Laneways,517.0127705700489,517.0127705700489,0.0,0.0,0.0,rail_substitution,0
T010286,M03027,retail,Japan,Shibuya,2408.7633509828142,1982.5259320142713,161.1858055957996,265.0516133727433,426.2374189685429,rail_substitution,0
T010287,M01304,retail,Vietnam,Old Quarter,34.25180951072016,2.443534182511116,22.304400487783468,9.503874840425574,31.808275328209042,no_demand,0
T010288,M01630,retail,Australia,Laneways,585.7452780948568,584.0252395045188,0.0,1.7200385903379356,1.7200385903379356,rail_substitution,0
T010289,M04359,retail,Japan,Shibuya,210.4824344046922,164.220274330681,23.101433719210263,23.160726354800943,46.262160074011206,rail_substitution,0
T010290,M04918,retail,Thailand,Sukhumvit,755.2785404769462,404.6477610786929,51.57740029551951,299.0533791027338,350.6307793982533,cash,0
T010291,M01240,retail,Indonesia,Malioboro,173.08267014272502,0.0,54.64203546842004,118.44063467430499,173.08267014272502,no_acceptance,1
T010292,M01756,retail,Malaysia,George Town,222.59397621937657,45.66882099768201,85.83564257264922,91.08951264904533,176.92515522169455,cash,0
T010293,M02506,retail,Australia,Laneways,3256.4484744023216,3174.914587812651,0.0,81.5338865896706,81.5338865896706,rail_substitution,0
T010294,M01611,retail,Thailand,Patong,115.074994076356,35.03590550108524,34.475016535001046,45.56407204026972,80.03908857527077,cash,0
T010295,M03044,retail,Vietnam,Ba Dinh,323.4582961267718,0.0,233.70808419931103,89.75021192746078,323.4582961267718,no_acceptance,1
T010296,M00769,retail,Australia,CBD,2915.226415427138,2458.6045588591087,323.3491669570535,133.2726896109757,456.6218565680292,rail_substitution,0
T010297,M04201,retail,Australia,Laneways,640.8232368640453,602.4068389816651,9.120479085085208,29.295918797294917,38.416397882380124,rail_substitution,0
T010298,M00124,retail,Australia,Laneways,775.8368772226191,653.3322807214146,87.03638491404763,35.46821158715693,122.50459650120456,rail_substitution,0
T010299,M02119,retail,Thailand,Old City,269.7282231975856,48.276377951098006,114.65265492965835,106.79919031682923,221.45184524648758,cash,0
T010300,M04710,retail,Malaysia,Bukit Bintang,949.2477523351339,529.1539435136824,31.644325093319026,388.44948372813246,420.0938088214515,cash,0
T010301,M03691,retail,South Korea,Myeongdong,427.08246207842376,427.08246207842376,0.0,0.0,0.0,rail_substitution,0
T010302,M00556,retail,Thailand,Patong,160.59890302426487,53.74428262222964,43.26530592307494,63.5893144789603,106.85462040203524,cash,0
T010303,M04240,retail,Australia,CBD,230.29632370610778,229.9072462843066,0.0,0.38907742180117566,0.38907742180117566,rail_substitution,0
T010304,M01289,retail,Singapore,Orchard,65.26302327313327,0.0,59.56133664557265,5.701686627560619,65.26302327313327,no_demand,1
T010305,M02598,retail,Japan,Ginza,120.56192500128374,88.04528028458671,19.250446225311094,13.266198491385936,32.51664471669703,rail_substitution,0
T010306,M03485,retail,Thailand,Old City,1773.4044761685864,393.4097496611845,677.8132494867167,702.1814770206853,1379.994726507402,cash,0
T010307,M02281,retail,Thailand,Old City,1593.0970667172955,0.0,962.3085092407275,630.788557476568,1593.0970667172955,no_acceptance,1
T010308,M03921,retail,South Korea,Haeundae,300.4821307507735,188.62032744837165,98.12494172167794,13.736861580723883,111.86180330240182,rail_substitution,0
T010309,M03693,retail,Australia,Laneways,1060.3614222170258,870.7592532746303,141.12661385317745,48.47555508921812,189.60216894239556,rail_substitution,0
T010310,M04971,retail,Vietnam,Ba Dinh,122.06000006634676,27.94864470694312,60.24327714035872,33.86807821904491,94.11135535940363,rail_substitution,0
T010311,M03921,retail,Indonesia,Seminyak,538.5924785906323,76.3409873754732,93.69214935569467,368.5593418594644,462.25149121515904,cash,0
T010312,M04587,retail,Indonesia,Seminyak,388.36463313849,41.4011382504854,81.20520957818117,265.7582853098234,346.96349488800456,cash,0
T010313,M01755,retail,Thailand,Patong,221.47808972366562,67.09590262240552,66.6876908598402,87.69449624141991,154.38218710126012,cash,0
T010314,M01936,retail,Italy,Duomo,389.44555121728916,148.26547827590028,213.3041267298585,27.87594621153039,241.1800729413889,rail_substitution,0
T010315,M04831,retail,Singapore,Chinatown,417.49905718337357,350.75983219375445,30.264531174115746,36.47469381550337,66.73922498961912,rail_substitution,0
T010316,M00282,retail,Indonesia,Ubud,231.90750883006817,0.0,73.21298147547755,158.6945273545906,231.90750883006817,no_acceptance,1
T010317,M00515,retail,Italy,Duomo,426.8962060101376,0.0,396.33959639051614,30.55660961962144,426.8962060101376,rail_substitution,1
T010318,M02127,retail,Japan,Namba,2159.210662426272,1907.3295050974446,14.289419869767698,237.5917374590597,251.88115732882738,rail_substitution,0
T010319,M00426,retail,France,Montmartre,3095.5234411767283,1648.1528098816475,1305.8554705596157,141.5151607354651,1447.3706312950808,rail_substitution,0
T010320,M02486,retail,Italy,Duomo,165.80745319443085,0.0,153.93919681745672,11.86825637697413,165.80745319443085,rail_substitution,1
T010321,M01115,retail,Malaysia,Bukit Bintang,570.1884414626016,344.500803381766,0.0,225.68763808083565,225.68763808083565,cash,0
T010322,M04876,retail,South Korea,Myeongdong,221.2881713691122,221.2881713691122,0.0,0.0,0.0,rail_substitution,0
T010323,M01704,retail,Indonesia,SCBD,17.68019829002034,3.5706256044755884,2.010996294789968,12.098576390754783,14.109572685544752,no_demand,0
T010324,M00500,retail,Japan,Gion,94.81279065416297,56.47222749737706,27.90770634625511,10.432856810530794,38.340563156785905,rail_substitution,0
T010325,M02716,retail,Singapore,Chinatown,51.58994457444518,47.59778248438946,0.0,3.9921620900557144,3.9921620900557144,no_demand,0
T010326,M04370,retail,Thailand,Khao San,14.499543768992833,0.0,8.758433268452073,5.74111050054076,14.499543768992833,no_demand,1
T010327,M01731,retail,Vietnam,Ba Dinh,658.2090178185123,0.0,475.5752763156371,182.63374150287518,658.2090178185123,no_acceptance,1
T010328,M00051,retail,Australia,CBD,605.7513190993066,605.7513190993066,0.0,0.0,0.0,rail_substitution,0
T010329,M00947,retail,Indonesia,Ubud,244.49480161875334,8.525308905615884,68.66146901316569,167.30802369997178,235.96949271313747,rail_substitution,0
T010330,M04411,retail,Indonesia,Malioboro,702.0615466774904,35.418160590656846,186.22200652099946,480.42137956583406,666.6433860868335,rail_substitution,0
T010331,M04289,retail,Thailand,Khao San,322.94193546252507,0.0,195.07271652104902,127.86921894147605,322.94193546252507,no_acceptance,1
T010332,M02480,retail,Australia,CBD,1011.8250249531411,1011.8250249531411,0.0,0.0,0.0,rail_substitution,0
T010333,M01832,retail,France,Montmartre,425.40817547080695,232.20491821791168,173.7552680924426,19.447989160452664,193.20325725289527,rail_substitution,0
T010334,M04007,retail,Vietnam,Old Quarter,195.27689327402115,17.92028681880154,123.17298289154826,54.18362356367135,177.3566064552196,rail_substitution,0
T010335,M03369,retail,Indonesia,Seminyak,448.5629503939879,0.0,141.61089972228882,306.95205067169906,448.5629503939879,cash,1
T010336,M00784,retail,Thailand,Sukhumvit,137.00593734318937,92.10880505578193,0.0,44.897132287407445,44.897132287407445,cash,0
T010337,M03779,retail,Japan,Shibuya,821.4380884472228,821.4380884472228,0.0,0.0,0.0,rail_substitution,0
T010338,M02745,retail,South Korea,Myeongdong,488.69600145525243,488.69600145525243,0.0,0.0,0.0,rail_substitution,0
T010339,M03309,retail,Japan,Gion,693.9780730338828,443.83015393995606,173.78508011769952,76.36283897622718,250.1479190939267,rail_substitution,0
T010340,M01376,retail,Thailand,Sukhumvit,8.675113709978113,4.211932040565173,1.0282607362282965,3.434920933184644,4.463181669412941,no_demand,0
T010341,M01128,retail,Vietnam,Old Quarter,153.08820905633544,0.0,110.61071081026611,42.47749824606933,153.08820905633544,no_acceptance,1
T010342,M03455,retail,France,Montmartre,3295.5008221686535,1932.5286319177212,1212.3148499286208,150.65734032231148,1362.9721902509323,rail_substitution,0
T010343,M02310,retail,Japan,Ginza,435.35147435382083,373.55343958355735,13.89353198272255,47.904502787540935,61.798034770263484,rail_substitution,0
T010344,M03727,retail,France,Montmartre,293.8700366551813,173.30913950145683,107.1263145175852,13.434582636139282,120.56089715372448,rail_substitution,0
T010345,M04576,retail,Vietnam,Han River,788.067304402119,96.90229971583545,472.49938865437235,218.66561603191116,691.1650046862835,rail_substitution,0
T010346,M01638,retail,Australia,CBD,770.9617704951573,770.9617704951573,0.0,0.0,0.0,rail_substitution,0
T010347,M00559,retail,Vietnam,Han River,139.60349857713064,0.0,100.86761289064378,38.73588568648685,139.60349857713064,no_acceptance,1
T010348,M03086,retail,Japan,Shibuya,1564.5095094532842,1482.6850089267105,0.0,81.82450052657373,81.82450052657373,rail_substitution,0
T010349,M04482,retail,Thailand,Sukhumvit,1022.8095505998228,574.3205702939734,43.506399849808986,404.9825804560404,448.4889803058494,cash,0
T010350,M00095,retail,Malaysia,KLCC,324.89209118419484,216.75976663611348,0.0,108.13232454808136,108.13232454808136,cash,0
T010351,M02561,retail,Hong Kong,Central,1054.760258626984,882.8101798843379,35.16333510055097,136.7867436420952,171.95007874264616,rail_substitution,0
T010352,M00089,retail,Thailand,Patong,103.44257050318186,28.391236489781342,34.09313303960552,40.958200973795,75.05133401340052,cash,0
T010353,M02054,retail,Thailand,Patong,25.523467273291807,7.474507673378582,7.942914312732265,10.10604528718096,18.048959599913225,no_demand,0
T010354,M03962,retail,France,Montmartre,472.2021234741414,238.57356467466968,212.04133432099422,21.58722447847748,233.6285587994717,rail_substitution,0
T010355,M03221,retail,Vietnam,District 1,151.1950045862339,70.74859548377728,38.49421969665592,41.952189405800695,80.44640910245661,cash,0
T010356,M00162,retail,Thailand,Sukhumvit,1514.1209152562953,906.6001632271928,8.002889663277301,599.5178623658253,607.5207520291026,cash,0
T010357,M04733,retail,Indonesia,Seminyak,406.8551726471799,48.20998233351942,80.23381135169019,278.41137896197034,358.6451903136605,cash,0
T010358,M01331,retail,Australia,Laneways,161.03651422475608,106.05873209229871,47.61582586630409,7.361956266153271,54.977782132457364,rail_substitution,0
T010359,M01583,retail,Australia,CBD,34.528453753276466,28.746635014724465,4.203313592105911,1.5785051464460906,5.781818738552001,no_demand,0
T010360,M04577,retail,Indonesia,SCBD,194.6289707610115,32.74216852788712,28.70201369287279,133.1847885402516,161.88680223312437,cash,0
T010361,M00464,retail,Malaysia,KLCC,387.3753616865521,228.95557416950862,0.0,158.41978751704346,158.41978751704346,cash,0
