member_id,category,segment,home_market,trip_type,expected_spend,leakage_estimate,arm,outcome_spend,true_te,pred_te_2x_points,pred_te_statement_credit,recommended_arm,predicted_uplift,expected_net_value,true_te_recommended
M02903,lodging,core,Singapore,leisure,187.54,82.60909780931735,no_offer,188.4586230203792,0.0,0.10875870216602386,0.15078822435163547,2x_points,0.10875870216602386,1.5098928405059335,0.1
M02903,retail,core,Singapore,leisure,244.02,79.95980303475227,statement_credit,330.2591967768724,0.26,0.07610160053435668,0.21026343868853875,2x_points,0.07610160053435668,1.0083375074872458,0.060000000000000005
M02903,transport,core,Singapore,leisure,178.65,163.4777135098102,2x_points,200.85047862560685,0.1,0.11135685000621547,0.14569352297462737,2x_points,0.11135685000621547,1.4940181504332473,0.1
M02904,dining,gold,Singapore,leisure,1270.2,44.43822301653188,no_offer,1110.6358012097808,0.0,0.20873391693532112,0.04620155286471295,2x_points,0.20873391693532112,25.465058554949387,0.21999999999999997
M02904,lodging,gold,Singapore,leisure,1809.85,68.71800259226134,statement_credit,1918.1023891131165,0.06,0.0891131976641979,0.07948101385293381,2x_points,0.0891131976641979,10.304532495105827,0.1
M02904,retail,gold,Singapore,leisure,1887.94,62.953001415934494,no_offer,2074.1883519820512,0.0,0.08042482599439962,0.20180341588751252,statement_credit,0.20180341588751252,33.71912891888045,0.19
M02904,transport,gold,Singapore,leisure,2516.92,88.05759620416367,no_offer,2290.1365979486495,0.0,0.08154523947061189,0.08583389621361935,statement_credit,0.08583389621361935,13.924446006957936,0.06
M02906,dining,platinum,Singapore,business,361.23,247.1086571863426,statement_credit,392.2643542869566,0.05,0.17032333956153659,0.09898364643613686,2x_points,0.17032333956153659,5.576957993977663,0.22999999999999998
M02906,lodging,platinum,Singapore,business,1.0,178.21219478448867,statement_credit,0.9771305440042264,0.03,0.4,0.4,2x_points,0.4,0.043000000000000003,0.11
M02906,retail,platinum,Singapore,business,380.35,252.37185944301132,2x_points,453.1608386142186,0.07,0.07834866065414488,0.22641948869652403,2x_points,0.07834866065414488,1.6742395695764805,0.07
M02906,transport,platinum,Singapore,business,689.74,235.222439676134,2x_points,834.7205594267966,0.11,0.11759427829659282,0.06847416287964057,2x_points,0.11759427829659282,6.28443730147503,0.11
M02907,dining,platinum,Singapore,leisure,3140.08,739.0630951605649,2x_points,3684.245541552424,0.27999999999999997,0.2186630982648934,0.08627236482075759,2x_points,0.2186630982648934,66.69395459195518,0.27999999999999997
M02907,lodging,platinum,Singapore,leisure,2019.37,501.3416140147993,2x_points,2460.9124459778873,0.16,0.10670840174280015,0.08472023867549064,2x_points,0.10670840174280015,15.761199427283,0.16
M02907,retail,platinum,Singapore,leisure,18000.36,3068.298834334242,statement_credit,20132.19664896971,0.16,0.0682026765425,0.031187420500308097,2x_points,0.0682026765425,57.31892768742662,0.12
M02907,transport,platinum,Singapore,leisure,609.67,199.9876857200167,statement_credit,661.3383437516426,0.03,0.12467640535709851,0.07540926767638863,2x_points,0.12467640535709851,6.073025686487469,0.16
M02908,dining,gold,Singapore,leisure,1848.14,1254.4346303961033,no_offer,1796.5072356793237,0.0,0.2416223322832713,0.08772400776338315,2x_points,0.2416223322832713,44.345527662320606,0.21999999999999997
M02908,lodging,gold,Singapore,leisure,796.57,434.51366668952915,no_offer,814.1552126220324,0.0,0.09568623880251732,0.07120265682814551,2x_points,0.09568623880251732,5.163644469150547,0.1
M02908,retail,gold,Singapore,leisure,2024.8400000000001,772.4188265604187,no_offer,2258.1379976986727,0.0,0.09312170498743264,0.2000944368971905,statement_credit,0.2000944368971905,36.619106352828865,0.19
M02908,transport,gold,Singapore,leisure,110.33,190.46786215042454,no_offer,106.68331874266774,0.0,0.14597641137002185,0.12127246959666556,2x_points,0.14597641137002185,1.381019295974541,0.1
M02911,dining,gold,Singapore,leisure,4334.150000000001,316.84562104019506,no_offer,4682.208900630532,0.0,0.20933915981920503,0.06946209212647737,2x_points,0.20933915981920503,87.20612834364891,0.21999999999999997
M02911,lodging,gold,Singapore,business,1000.6299999999999,46.18177662847677,no_offer,899.4576473089811,0.0,0.0732396321406038,0.06049854199818035,2x_points,0.0732396321406038,3.791142773062285,0.05
M02911,retail,gold,Singapore,leisure,7038.89,550.3925816753389,no_offer,7176.502719285391,0.0,0.14953452091795855,0.08725218078439688,2x_points,0.14953452091795855,91.1123952733051,0.060000000000000005
M02911,transport,gold,Singapore,business,1416.75,96.36342879583069,no_offer,1381.42391416038,0.0,0.06727030398890423,0.0506499426733681,2x_points,0.06727030398890423,4.352874381153606,0.05
M02912,dining,core,Australia,leisure,4068.3199999999997,2083.9793659885286,2x_points,4588.4714734381805,0.21999999999999997,0.22072538738206057,0.10149040974671261,2x_points,0.22072538738206057,87.41618095930215,0.21999999999999997
M02912,lodging,core,Australia,leisure,600.4300000000001,414.9391727879645,2x_points,736.2849244878051,0.1,0.0994821835595118,0.1287660300508319,2x_points,0.0994821835595118,4.165700496956521,0.1
M02912,retail,core,Australia,leisure,584.98,269.7103825541013,no_offer,512.0759792613302,0.0,0.09160474374407537,0.2783400408993539,statement_credit,0.2783400408993539,7.538802855036483,0.26
M02912,transport,core,Australia,leisure,273.61,211.7380803385262,statement_credit,311.75416493011267,0.13,0.11114685248826635,0.1609821542269086,2x_points,0.11114685248826635,2.2812568371177466,0.1
M02914,dining,gold,Singapore,leisure,2445.6800000000003,744.6762890766986,2x_points,3052.2402470235115,0.21999999999999997,0.2522058648634245,0.06441042410965957,2x_points,0.2522058648634245,61.78938074950161,0.21999999999999997
M02914,lodging,gold,Singapore,leisure,3605.63,965.0310493308554,2x_points,4195.436944714202,0.1,0.09089289519781689,0.060622781771398786,2x_points,0.09089289519781689,21.298987965452543,0.1
M02914,retail,gold,Singapore,leisure,2439.76,540.5152960699908,2x_points,2092.722001418187,0.060000000000000005,0.08358445495063767,0.1813242699155668,statement_credit,0.1813242699155668,41.086524092304394,0.19
M02914,transport,gold,Singapore,leisure,1505.94,328.19217824702264,no_offer,1533.3303683046554,0.0,0.07926235127466422,0.05456807592398345,2x_points,0.07926235127466422,6.79402143342814,0.1
M02915,dining,core,United States,leisure,1084.42,25.424124398192706,statement_credit,1326.8713648382222,0.15,0.2164922673726674,0.12047785304714663,2x_points,0.2164922673726674,22.75012535011216,0.21999999999999997
M02915,lodging,core,United States,leisure,1854.2800000000002,58.557580916407346,no_offer,1708.8260065500249,0.0,0.09471664204816116,0.1510366067809063,statement_credit,0.1510366067809063,21.607699106603874,0.13
M02915,retail,core,United States,leisure,1007.9000000000001,27.389344264842975,no_offer,1092.3481312521403,0.0,0.06728297573120326,0.214061680426542,statement_credit,0.214061680426542,13.890332124229403,0.26
M02915,transport,core,United States,leisure,61.3,0.5118124179216323,no_offer,61.4647210371547,0.0,0.12630971419744863,0.15667002072770128,2x_points,0.12630971419744863,0.6226342576364321,0.1
M02917,dining,core,Singapore,leisure,703.61,5.794229452267473,statement_credit,780.6367285104857,0.15,0.24614905233968778,0.12649090141667896,2x_points,0.24614905233968778,17.265102166007328,0.21999999999999997
M02917,lodging,core,Singapore,leisure,706.09,6.376922870054955,statement_credit,774.5264254133853,0.13,0.08227634431003304,0.12152946790192665,2x_points,0.08227634431003304,3.440890474464547,0.1
M02917,retail,core,Singapore,leisure,555.55,3.769577571066918,no_offer,607.68405472518,0.0,0.097931677018622,0.26762452072745285,statement_credit,0.26762452072745285,5.841456298816372,0.26
M02917,transport,core,Singapore,leisure,203.7,1.9532420232101515,2x_points,222.83932213051597,0.1,0.10405959201382846,0.14586094410976472,2x_points,0.10405959201382846,1.5251326671860226,0.1
M02918,dining,gold,Singapore,leisure,1501.53,277.31912009235674,no_offer,1615.537438285291,0.0,0.19712093115297386,0.05419519901798788,2x_points,0.19712093115297386,28.01030901049498,0.21999999999999997
M02918,lodging,gold,Singapore,leisure,3748.51,639.0705642385769,2x_points,4504.0365496711875,0.1,0.0896809915939488,0.08221919614177083,statement_credit,0.08221919614177083,24.983937471526723,0.06
M02918,retail,gold,Singapore,leisure,410.20000000000005,104.66178422762017,no_offer,423.0464229127848,0.0,0.083631860761974,0.21848743427988615,2x_points,0.083631860761974,2.0656947141474085,0.060000000000000005
M02918,transport,gold,Singapore,leisure,746.51,222.65756622656278,statement_credit,672.2005575927816,0.06,0.10097092235128975,0.07748011248567696,2x_points,0.10097092235128975,5.312546389335356,0.1
M02919,dining,platinum,Hong Kong,business,1403.95,8.822279257671454,no_offer,1212.852319345094,0.0,0.1939717155862644,0.048009882387839924,2x_points,0.1939717155862644,25.659440811680305,0.22999999999999998
M02919,lodging,platinum,Hong Kong,business,1970.69,12.92157431203998,statement_credit,1912.6614647406602,0.03,0.09420972669307628,0.08725951745940429,2x_points,0.09420972669307628,12.425529955613422,0.11
M02919,retail,platinum,Hong Kong,business,3574.4199999999996,16.248031475521373,2x_points,3865.0624186664777,0.07,0.08039578173484205,0.13702164149519733,statement_credit,0.13702164149519733,46.772747495191574,0.16
M02919,transport,platinum,Hong Kong,business,1089.17,6.986783872315925,statement_credit,1168.4296525010054,0.03,0.08488372031192244,0.04925857457311766,2x_points,0.08488372031192244,5.648486198256387,0.11
M02920,dining,core,United States,leisure,4072.74,1228.533738137447,statement_credit,4326.992490003787,0.15,0.22259046095647567,0.1098238777619232,2x_points,0.22259046095647567,88.42266887470521,0.21999999999999997
M02920,lodging,core,United States,leisure,1136.84,376.3801572013719,statement_credit,1337.6796526750525,0.13,0.09500869279153605,0.10609568327694309,2x_points,0.09500869279153605,7.276961877575579,0.1
M02920,retail,core,United States,leisure,695.3299999999999,218.1043136150511,statement_credit,810.0702954613648,0.26,0.11012771041118774,0.33503069403524266,statement_credit,0.33503069403524266,15.954827098023028,0.26
M02920,transport,core,United States,leisure,1888.04,735.7975870075322,2x_points,2034.3207887648518,0.1,0.10176395388665403,0.16231258054004788,statement_credit,0.16231258054004788,24.774317347539842,0.13
M02921,dining,gold,Singapore,leisure,6959.65,3321.178957156949,statement_credit,7960.53415629276,0.08,0.20374694079225733,0.08485500767484103,2x_points,0.20374694079225733,135.36263757818003,0.21999999999999997
M02921,lodging,gold,Singapore,leisure,203.68,186.86412994855135,2x_points,205.2671054102806,0.1,0.13604948880848763,0.08773365472472555,2x_points,0.13604948880848763,2.306867185661531,0.1
M02921,retail,gold,Singapore,leisure,1619.94,419.615518950317,no_offer,1511.766620020221,0.0,0.08025050907690472,0.207767781428498,statement_credit,0.207767781428498,28.388560781673725,0.19
M02921,transport,gold,Singapore,leisure,1219.6100000000001,613.1468239249759,no_offer,1276.7055752933172,0.0,0.09872131192409497,0.053499862807640394,2x_points,0.09872131192409497,8.350129908289455,0.1
M02922,dining,core,Singapore,business,402.28,433.73870428998544,no_offer,420.69200419943144,0.0,0.16156015094561837,0.1494932738891851,2x_points,0.16156015094561837,5.787690102688402,0.16999999999999998
M02922,lodging,core,Singapore,business,74.37,215.1182626009567,no_offer,73.3548457897039,0.0,0.1179663133059382,0.14188567338385602,2x_points,0.1179663133059382,0.6809285664675149,0.05
M02922,retail,core,Singapore,business,414.17,368.8679581382835,no_offer,422.37663731767157,0.0,0.06927599940271989,0.23461226193331874,2x_points,0.06927599940271989,1.3721948807149396,0.010000000000000002
M02922,transport,core,Singapore,business,362.15999999999997,344.2872833631777,2x_points,421.73125354702887,0.05,0.08010234719852133,0.1592169333085934,2x_points,0.08010234719852133,1.6703839273699779,0.05
M02924,dining,core,Singapore,leisure,297.02,16.922367467555645,2x_points,318.3439261279832,0.21999999999999997,0.1875350573345541,0.15182154284585622,2x_points,0.1875350573345541,5.199099527541111,0.21999999999999997
M02924,lodging,core,Singapore,leisure,278.4,35.1403777570556,statement_credit,335.02194698966383,0.13,0.0919047949324776,0.15122513121456033,2x_points,0.0919047949324776,1.6783553891042113,0.1
M02924,retail,core,Singapore,leisure,714.01,35.76518311214588,no_offer,814.9225938498256,0.0,0.07953044765266927,0.2784463076287445,statement_credit,0.2784463076287445,11.857613773199983,0.26
M02924,transport,core,Singapore,leisure,413.52,28.20083825109174,no_offer,444.67304156561164,0.0,0.07753911777763739,0.1429140005607975,2x_points,0.07753911777763739,1.7800771180090331,0.1
M02925,lodging,centurion,Singapore,business,42.45,72.47340999518018,no_offer,39.65354360036039,0.0,0.2167370723481116,0.10184320732152066,2x_points,0.2167370723481116,0.8918086465412804,0.11
M02925,transport,centurion,Singapore,business,32.04,55.34161224464738,statement_credit,37.29290804238869,0.03,0.27931536944484414,0.13667877469077228,2x_points,0.27931536944484414,0.9137117324415366,0.11
M02926,dining,gold,Japan,business,469.67,433.47739208545664,2x_points,592.4696463836669,0.16999999999999998,0.19185153842246988,0.07800325987616381,2x_points,0.19185153842246988,8.464479446105772,0.16999999999999998
M02926,lodging,gold,Japan,business,307.93,295.05074978651385,no_offer,344.2650343083049,0.0,0.09256296854460312,0.07177573546357695,2x_points,0.09256296854460312,1.8806997884727568,0.05
M02926,retail,gold,Japan,business,87.18,686.9639536548987,statement_credit,106.16211036676103,0.19,0.14320780114931528,0.1696649915557304,2x_points,0.14320780114931528,1.0622827325036766,0.010000000000000002
M02926,transport,gold,Japan,business,21.5,200.78842371127777,statement_credit,21.605290159295144,0.06,0.3454640923488784,0.23591856648433002,2x_points,0.3454640923488784,0.7837973582601062,0.05
M02927,dining,core,Singapore,business,619.09,497.8897509754611,no_offer,581.72214349399,0.0,0.21137649069947867,0.12491304554668219,2x_points,0.21137649069947867,12.607878595256832,0.16999999999999998
M02927,lodging,core,Singapore,business,86.18,95.58775011695707,statement_credit,104.52292981395449,0.13,0.13794581387748533,0.1479787716786164,2x_points,0.13794581387748533,0.9956804287954022,0.05
M02927,retail,core,Singapore,business,256.43,719.5532318156718,no_offer,305.75566702890876,0.0,0.09415610667221154,0.20477979226385087,2x_points,0.09415610667221154,1.6151840520746248,0.010000000000000002
M02927,transport,core,Singapore,business,283.53,234.56567653420296,2x_points,329.58352142395864,0.05,0.09983641217130891,0.15279138163018438,2x_points,0.09983641217130891,1.9791441531517455,0.05
M02928,dining,core,United States,leisure,1240.21,363.99354442437414,no_offer,1167.989864192563,0.0,0.2063936781266184,0.10430456006782814,2x_points,0.2063936781266184,24.51553042592961,0.21999999999999997
M02928,lodging,core,United States,leisure,170.1,114.24546146546702,statement_credit,185.5570215118738,0.13,0.11729704683080916,0.14792079525567858,2x_points,0.11729704683080916,1.5437673199104764,0.1
M02928,retail,core,United States,leisure,413.11999999999995,261.5713076732239,2x_points,449.3164283964174,0.060000000000000005,0.09439430032115367,0.24227953997132426,2x_points,0.09439430032115367,2.613940801841,0.060000000000000005
M02928,transport,core,United States,leisure,102.72,25.05394820135936,no_offer,98.01713686421793,0.0,0.09535188317663303,0.13156522562485953,2x_points,0.09535188317663303,0.6617454527884492,0.1
M02929,dining,core,Singapore,leisure,1481.0,475.09795782272215,statement_credit,1844.8019024806947,0.15,0.1948670688806519,0.10603894833800472,2x_points,0.1948670688806519,27.226775481469453,0.21999999999999997
M02929,lodging,core,Singapore,leisure,2777.4700000000003,1517.5944353360555,2x_points,3042.323565736733,0.1,0.09797658285383279,0.1510321163004845,statement_credit,0.1510321163004845,38.3384606473328,0.13
M02929,retail,core,Singapore,leisure,4899.43,1824.4086389872753,no_offer,4774.149089972738,0.0,0.2041803620172256,0.14896933594083178,2x_points,0.2041803620172256,95.54693692936665,0.060000000000000005
M02929,transport,core,Singapore,leisure,1174.72,518.7932496705827,no_offer,1182.631917937953,0.0,0.10021315455629981,0.12188569492429606,2x_points,0.10021315455629981,8.25308763044518,0.1
M02930,dining,core,Singapore,business,825.22,62.24098283905869,no_offer,747.9827907826656,0.0,0.2555684606540262,0.14205689020945095,2x_points,0.2555684606540262,21.18192461210986,0.16999999999999998
M02930,lodging,core,Singapore,business,81.21000000000001,6.901404510488305,statement_credit,83.4165820762033,0.13,0.11273426039877445,0.15195210776180132,2x_points,0.11273426039877445,0.6925679144381367,0.05
M02930,retail,core,Singapore,business,492.15,37.0638041951926,no_offer,512.9619726286749,0.0,0.07219049215694119,0.23287633141941683,2x_points,0.07219049215694119,1.8026760858046327,0.010000000000000002
M02930,transport,core,Singapore,business,177.7,7.32310590654054,statement_credit,213.38245308186129,0.13,0.09401008835164856,0.14714745667731494,2x_points,0.09401008835164856,1.1161711240105534,0.05
M02932,dining,core,Hong Kong,business,301.4,164.84969992288964,statement_credit,351.72816828044154,0.15,0.18650366064730628,0.14839030779121562,2x_points,0.18650366064730628,5.238464398291773,0.16999999999999998
M02932,lodging,core,Hong Kong,leisure,44.25,31.362172994461183,no_offer,46.3615437661321,0.0,0.14194786413501062,0.12478161640325808,2x_points,0.14194786413501062,0.5324931585569064,0.1
M02932,retail,core,Hong Kong,business,197.72,90.25228068993523,2x_points,218.74678829059786,0.010000000000000002,0.06822534141197543,0.2077726404688399,2x_points,0.06822534141197543,0.630141740477094,0.010000000000000002
M02932,transport,core,Hong Kong,leisure,46.36,48.412414703979366,no_offer,41.02684534255414,0.0,0.13621587654410458,0.1227532898604687,2x_points,0.13621587654410458,0.5259961643901626,0.1
M02935,dining,gold,Hong Kong,leisure,1137.76,673.7435936363731,no_offer,1228.3526759555914,0.0,0.22347295413649765,0.05802647485446467,2x_points,0.22347295413649765,24.822230595800985,0.21999999999999997
M02935,lodging,gold,Hong Kong,leisure,173.47000000000003,59.158139501674256,2x_points,179.80262792527964,0.1,0.10958126670562918,0.09916286209411626,2x_points,0.10958126670562918,1.4137374802510596,0.1
M02935,retail,gold,Hong Kong,business,555.76,291.6724283611327,statement_credit,681.4021401717282,0.19,0.08329795604122325,0.24158794306315182,statement_credit,0.24158794306315182,4.111789828413269,0.19
M02935,transport,gold,Hong Kong,leisure,95.05,56.43507477890702,no_offer,92.40582748135607,0.0,0.09341802297025383,0.11541981448491416,2x_points,0.09341802297025383,0.5902759699987152,0.1
M02937,dining,core,Singapore,leisure,524.1999999999999,105.83619740954644,2x_points,594.1467415669808,0.21999999999999997,0.21615619483873597,0.13384971623686492,2x_points,0.21615619483873597,10.976089280135845,0.21999999999999997
M02937,lodging,core,Singapore,leisure,366.59000000000003,70.07246181090429,statement_credit,415.48893010237754,0.13,0.08950901399574579,0.15890283331130642,2x_points,0.08950901399574579,2.1046231328840537,0.1
M02937,retail,core,Singapore,leisure,2563.26,571.8756176226861,no_offer,2387.4677799044275,0.0,0.07913983628182371,0.20190426571129977,statement_credit,0.20190426571129977,50.10397537525755,0.26
M02937,transport,core,Singapore,leisure,3170.95,717.9838602675844,2x_points,3479.7353755540234,0.1,0.10636446170634395,0.14619493666541508,statement_credit,0.14619493666541508,43.62922013030375,0.13
M02938,dining,gold,Japan,leisure,3488.48,12.04796665059098,no_offer,3654.5675106228846,0.0,0.21012440410105912,0.07355671362667217,2x_points,0.21012440410105912,70.51937374621554,0.21999999999999997
M02938,lodging,gold,Japan,leisure,1030.24,7.193884650809878,no_offer,1217.8285984654347,0.0,0.06403909028175547,0.05337954319766526,2x_points,0.06403909028175547,2.765875884625091,0.1
M02938,retail,gold,Japan,leisure,1085.08,2.9365593538195753,statement_credit,1365.5515801997897,0.19,0.06356811381314122,0.2074844715688935,statement_credit,0.2074844715688935,15.016470049196993,0.19
M02938,transport,gold,Japan,leisure,469.09,3.053731258620587,statement_credit,532.3115888343656,0.06,0.0867712647730913,0.08062355862598188,2x_points,0.0867712647730913,2.5389739110891276,0.1
M02939,dining,platinum,Hong Kong,business,577.86,143.33526999941694,no_offer,611.1126683201182,0.0,0.2025127255107706,0.0780499508970792,2x_points,0.2025127255107706,11.153580427638468,0.22999999999999998
M02939,lodging,platinum,Hong Kong,business,1340.52,527.5049738493041,no_offer,1239.2529118812095,0.0,0.10332796281491503,0.05621018845101677,2x_points,0.10332796281491503,9.918984085517987,0.11
M02939,retail,platinum,Hong Kong,business,1446.64,548.3640432039713,2x_points,1436.2081029660546,0.07,0.09050921825587915,0.18661543600597422,statement_credit,0.18661543600597422,20.39584252124191,0.16
M02939,transport,platinum,Hong Kong,business,775.0999999999999,274.4767185425831,statement_credit,830.7831153650715,0.03,0.12326991918506934,0.07525593951298923,2x_points,0.12326991918506934,7.590081723241668,0.11
M02941,dining,core,Singapore,business,6296.21,739.3919464676044,no_offer,5499.76677370012,0.0,0.21377687515223348,0.1023725091998387,2x_points,0.21377687515223348,130.03704189226926,0.16999999999999998
M02941,lodging,core,Singapore,business,2924.31,388.85602604942443,statement_credit,3328.897353095117,0.13,0.08279474492525879,0.1523129236929272,statement_credit,0.1523129236929272,41.449224706135674,0.13
M02941,retail,core,Singapore,leisure,6651.0599999999995,625.4998080073414,no_offer,6706.279582602656,0.0,0.16669641816042413,0.11287260144989358,2x_points,0.16669641816042413,99.78964547640842,0.060000000000000005
M02941,transport,core,Singapore,leisure,2131.7,283.25805695327404,statement_credit,2733.306448987585,0.13,0.09498176835748089,0.14643841642672958,statement_credit,0.14643841642672958,25.45953267562313,0.13
M02944,dining,platinum,Hong Kong,business,355.6,37.7777515293254,statement_credit,416.2455689941022,0.05,0.16974343422949378,0.09768521606730589,2x_points,0.16974343422949378,5.465291825440958,0.22999999999999998
M02944,lodging,platinum,Hong Kong,business,2671.73,115.22421647379439,statement_credit,3246.6101336933684,0.03,0.07788331329990945,0.09505364690919373,statement_credit,0.09505364690919373,18.474921606804017,0.03
M02944,retail,platinum,Hong Kong,business,666.37,107.62752781330586,statement_credit,824.556504750597,0.16,0.11141464775217402,0.2576983004320636,statement_credit,0.2576983004320636,8.606689975069706,0.16
M02944,transport,platinum,Hong Kong,business,4172.57,284.42776273426693,2x_points,4513.259704495417,0.11,0.09828869771451176,0.06221355341733035,2x_points,0.09828869771451176,28.35112657071684,0.11
M02945,dining,core,United States,leisure,44.73,141.2047232228884,no_offer,41.132913601840535,0.0,0.36672720122022995,0.1164178258921595,2x_points,0.36672720122022995,1.7447949252697064,0.21999999999999997
M02945,retail,core,United States,leisure,37.67,66.13703874230366,statement_credit,42.659460499385936,0.26,0.15853312848333287,0.2190716570088503,2x_points,0.15853312848333287,0.528283153996058,0.060000000000000005
M02945,transport,core,United States,leisure,15.38,48.823285752142034,statement_credit,17.40624709164156,0.13,0.3721443138897919,0.3009290346290784,2x_points,0.3721443138897919,0.6099295457149999,0.1
M02947,dining,gold,Singapore,business,822.4200000000001,65.92147430495993,no_offer,838.6595128747039,0.0,0.2432626639865851,0.07182792922808923,2x_points,0.2432626639865851,19.895589613901677,0.16999999999999998
M02947,lodging,gold,Singapore,business,3215.3,312.6438299528577,2x_points,3267.1700529767227,0.05,0.09869805192012213,0.0831274372686119,2x_points,0.09869805192012213,22.00476156065224,0.05
M02947,retail,gold,Singapore,business,510.49,55.53832649317667,2x_points,499.55277386716006,0.010000000000000002,0.08233848463624129,0.2216820176345459,2x_points,0.08233848463624129,2.4915067626345784,0.010000000000000002
M02947,transport,gold,Singapore,business,924.8,40.730012986957234,2x_points,968.9111305413162,0.05,0.07432716553916939,0.0630441860948854,2x_points,0.07432716553916939,3.624531522874862,0.05
M02948,dining,gold,Singapore,leisure,476.98,131.79550022192598,2x_points,601.6494539418053,0.21999999999999997,0.203966219457301,0.0691748021572367,2x_points,0.203966219457301,9.289636882809212,0.21999999999999997
M02948,lodging,gold,Singapore,leisure,55.489999999999995,28.402529398309564,statement_credit,59.74004128265145,0.06,0.1342141559672354,0.137380698238704,2x_points,0.1342141559672354,0.6162552217546271,0.1
M02948,retail,gold,Singapore,leisure,867.18,288.91789198752474,no_offer,1039.159926656673,0.0,0.08744044573857136,0.21843282485948268,statement_credit,0.21843282485948268,10.73046924739754,0.19
M02948,transport,gold,Singapore,leisure,92.02000000000001,34.48541672583945,no_offer,101.53563616171496,0.0,0.10663782791178442,0.1279056612497726,2x_points,0.10663782791178442,0.7174375509330883,0.1
M02949,dining,core,Japan,business,538.77,286.2911597124387,statement_credit,689.0525681110837,0.15,0.20868427688208196,0.14309208761888434,2x_points,0.20868427688208196,10.798089342691116,0.16999999999999998
M02949,lodging,core,Japan,business,154.1,90.521760628618,2x_points,153.19293662068844,0.05,0.08131202788591481,0.1481759969413852,2x_points,0.08131202788591481,0.7331220196663366,0.05
M02949,retail,core,Japan,business,96.25,81.53637233495607,2x_points,73.84448520159123,0.010000000000000002,0.08297559808620768,0.17643474765820982,2x_points,0.08297559808620768,0.4771181578956987,0.010000000000000002
M02949,transport,core,Japan,business,176.44,68.55138296884815,statement_credit,183.29842752060645,0.13,0.09377247154870261,0.14671747034944674,2x_points,0.09377247154870261,1.1032257856063703,0.05
M02950,dining,core,Australia,leisure,815.37,215.69613551838063,no_offer,889.9270298955695,0.0,0.23897585285229028,0.12749096239108945,2x_points,0.23897585285229028,19.30559893682063,0.21999999999999997
M02950,lodging,core,Australia,leisure,1447.4099999999999,534.4952444527112,no_offer,1486.7007358336361,0.0,0.08254531221569135,0.10047071200611991,2x_points,0.08254531221569135,7.100179242493657,0.1
M02950,retail,core,Australia,leisure,154.64,51.54227388426508,2x_points,153.05718051521117,0.060000000000000005,0.07573953124716006,0.20752673762311344,2x_points,0.07573953124716006,0.6322833334472996,0.060000000000000005
M02950,transport,core,Australia,leisure,83.33,39.62165786101084,no_offer,76.98631684539998,0.0,0.1137645364824666,0.15522065769352816,2x_points,0.1137645364824666,0.7209498590100729,0.1
M02952,dining,core,Singapore,leisure,5625.72,2683.813761763201,statement_credit,5871.49584096871,0.15,0.2580865589270516,0.13436222337202408,2x_points,0.2580865589270516,146.10212595445114,0.21999999999999997
M02952,lodging,core,Singapore,leisure,1391.24,903.1583065341231,2x_points,1369.9778227952695,0.1,0.09496351625672644,0.11735832125584676,2x_points,0.09496351625672644,8.897845082840973,0.1
M02952,retail,core,Singapore,leisure,1390.51,414.0865921258222,2x_points,1534.0357999477005,0.060000000000000005,0.08018232483939852,0.22530185011176151,statement_credit,0.22530185011176151,25.59413707186866,0.26
M02952,transport,core,Singapore,leisure,968.96,448.85873399605634,2x_points,1073.8929072624157,0.1,0.10106183755891339,0.15265352076102665,2x_points,0.10106183755891339,6.906185374530165,0.1
M02953,retail,gold,United States,leisure,39.55,480.00844955963953,no_offer,44.659153402252116,0.0,0.4,0.4,2x_points,0.4,1.70065,0.060000000000000005
M02953,transport,gold,United States,leisure,16.49,144.15665113221706,statement_credit,16.62831839989693,0.06,0.3798762146040427,0.2468189497381735,2x_points,0.3798762146040427,0.6692490534584795,0.1
M02954,dining,gold,Japan,business,1803.74,181.493603818147,2x_points,2038.3780560744524,0.16999999999999998,0.22437503510127743,0.08090594475567064,2x_points,0.22437503510127743,39.547007097629375,0.16999999999999998
M02954,lodging,gold,Japan,business,808.05,44.14140930458632,2x_points,876.7296798902786,0.05,0.07791194593116912,0.06697418352383394,2x_points,0.07791194593116912,3.5145597491617453,0.05
M02954,retail,gold,Japan,business,976.2,201.47648497713,statement_credit,1067.2708057746177,0.19,0.07493725058238757,0.2002999817599425,statement_credit,0.2002999817599425,11.463941063286704,0.19
M02954,transport,gold,Japan,business,1181.29,82.95523693668247,2x_points,1163.7766746537382,0.05,0.06707086055321851,0.04777930877846624,2x_points,0.06707086055321851,3.6011664235493797,0.05
M02956,dining,platinum,United States,leisure,60.76,150.10867308562524,no_offer,65.5490407958784,0.0,0.2745925555505351,0.12870730317343865,2x_points,0.2745925555505351,1.698309241030061,0.27999999999999997
M02957,dining,core,United States,leisure,141.03,2.1248641038834677,2x_points,176.2732793846016,0.21999999999999997,0.1561380485111827,0.15484034509312092,2x_points,0.1561380485111827,1.9372678777838517,0.21999999999999997
M02957,lodging,core,United States,leisure,473.87,9.695631287850574,no_offer,474.36277046426505,0.0,0.08211031043776112,0.13845439067526588,2x_points,0.08211031043776112,2.299803536857023,0.1
